Name,Behavior,Storage,FileSpec,FileSpecSustain,FileSpecRelease,Template,Loadspec,Secondary,SustainAlias,ReleaseAlias,Bus,VolumeGroup,DuckGroup,Duck,ReverbSend,CenterSend,VolMin,VolMax,DistMin,DistMaxDry,DistMaxWet,DryMinCurve,DryMaxCurve,WetMinCurve,WetMaxCurve,LimitCount,LimitType,EntityLimitCount,EntityLimitType,PitchMin,PitchMax,PriorityMin,PriorityMax,PriorityThresholdMin,PriorityThresholdMax,AmplitudePriority,PanType,Pan,Futz,Looping,RandomizeType,Probability,StartDelay,EnvelopMin,EnvelopMax,EnvelopPercent,OcclusionLevel,IsBig,DistanceLpf,FluxType,FluxTime,Subtitle,Doppler,ContextType,ContextValue,ContextType1,ContextValue1,ContextType2,ContextValue2,ContextType3,ContextValue3,Timescale,IsMusic,IsCinematic,FadeIn,FadeOut,Pauseable,StopOnEntDeath,Compression,StopOnPlay,DopplerScale,FutzPatch,VoiceLimit,IgnoreMaxDist,NeverPlayTwice,ContinuousPan,FileSource,FileSourceSustain,FileSourceRelease,FileTarget,FileTargetSustain,FileTargetRelease,Platform,Language,OutputDevices,PlatformMask,WiiUMono,StopAlias,DistanceLpfMin,DistanceLpfMax,FacialAnimationName,RestartContextLoops,SilentInCPZ,ContextFailsafe,GPAD,GPADOnly,MuteVoice,MuteMusic,RowSourceFileName,RowSourceShortName,RowSourceLineNumber
fly_mk3_reload_rh,,,wpn\fly_mkiii_reload.wav,,,GRP_WPN,,,,,,grp_weapon,snp_wpn_1p_shot,,,,83,85,,,,,,,,,,,,,,,,,,,2d,,,NONLOOPING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fly_mk3_reload_lh,,,wpn\fly_mkiii_reload_lh_00.wav,,,GRP_WPN,,,,,,grp_weapon,snp_wpn_1p_shot,,,,83,85,,,,,,,,,,,,,,,,,,,2d,,,NONLOOPING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# ORBS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_mk3_orb_created,,,wpn\energy\raygun_mark_3\orb\created\wpn_mk3_orb_creation_00.wav,,,UIN_MOD,,,,,BUS_FX,,,,80,,87,87,50,800,801,,,,,3,oldest,,,1,1,,,,,,3d,wpn_all,,NONLOOPING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_mk3_orb_loop_activated,,,wpn\energy\raygun_mark_3\orb\activated\wpn_mk3_orb_activated_loop.wav,,,UIN_MOD,,,,,BUS_FX,,,,80,,95,95,50,800,801,,,,,3,oldest,,,1,1,,,,,,3d,wpn_all,,LOOPING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_mk3_orb_disappear,,,wpn\energy\raygun_mark_3\orb\disappear\wpn_mk3_orb_disappear.wav,,,UIN_MOD,,,,,BUS_FX,,,,80,,87,87,50,800,801,,,,,3,oldest,,,1,1,,,,,,3d,wpn_all,,NONLOOPING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_mk3_orb_loop,,,\wpn\energy\raygun_mark_3\orb\loop\wpn_mk3_orb_loop.wav,,,UIN_MOD,,,,,BUS_FX,,,,80,,95,95,50,800,801,,,,,3,oldest,,,1,1,,,,,,3d,wpn_all,,LOOPING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_mk3_orb_zark_far,,,wpn\energy\raygun_mark_3\orb\damage\wpn_orb_damage_00.wav,,,UIN_MOD,,,,,BUS_FX,,,,,,80,80,50,800,800,,,,,3,oldest,,,1,1,,,,,,3d,wpn_all,,NONLOOPING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_mk3_orb_zark_far,,,wpn\energy\raygun_mark_3\orb\damage\wpn_orb_damage_01.wav,,,UIN_MOD,,,,,BUS_FX,,,,,,80,80,50,800,800,,,,,3,oldest,,,1,1,,,,,,3d,wpn_all,,NONLOOPING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_mk3_orb_zark_far,,,wpn\energy\raygun_mark_3\orb\damage\wpn_orb_damage_02.wav,,,UIN_MOD,,,,,BUS_FX,,,,,,80,80,50,800,800,,,,,3,oldest,,,1,1,,,,,,3d,wpn_all,,NONLOOPING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_mk3_orb_zark_far,,,wpn\energy\raygun_mark_3\orb\damage\wpn_orb_damage_03.wav,,,UIN_MOD,,,,,BUS_FX,,,,,,80,80,50,800,800,,,,,3,oldest,,,1,1,,,,,,3d,wpn_all,,NONLOOPING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#rocket shield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fly_riotshield_zm_impact_zombies,,,wpn\riot_shield_impact04.wav,,,GRP_WPN,,,,,BUS_FX,,,,,,75,80,,,,,,,,,oldest,,,1,1,,,,,,2d,wpn_all,,NONLOOPING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fly_rocketshield_hit_zombie,,,wpn\riot_shield_impact04.wav,,,GRP_WPN,,,,,BUS_FX,,,,,,90,95,,,,,,,,,oldest,,,1,1,,,,,,2d,wpn_all,,NONLOOPING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fly_riotshield_whoosh_plr,,,wpn\riot_shield_swing_cloth_00.wav,,,GRP_WPN,,,,,BUS_FX,,,,,,75,80,,,,,,,,,oldest,,,1,1,,,,,,2d,wpn_all,,NONLOOPING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fly_riotshield_whoosh_npc,,,wpn\riot_shield_swing_cloth_00.wav,,,GRP_WPN,,,,,BUS_FX,,,,,,75,80,,,,,,,,,oldest,,,1,1,,,,,,2d,wpn_all,,NONLOOPING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zmb_rocketshield_start,,,wpn\rocketshield_start.wav,,,GRP_WPN,,,,,BUS_FX,,,,,,75,80,,,,,,,,,oldest,,,1,1,,,,,,2d,wpn_all,,NONLOOPING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zmb_rocketshield_end,,,wpn\rocketshield_end.wav,,,GRP_WPN,,,,,BUS_FX,,,,,,75,80,,,,,,,,,oldest,,,1,1,,,,,,2d,wpn_all,,NONLOOPING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zmb_rocketshield_break,,,wpn\riot_shield_disable_fall.wav,,,GRP_WPN,,,,,BUS_FX,,,,,,75,80,,,,,,,,,oldest,,,1,1,,,,,,2d,wpn_all,,NONLOOPING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# OCTOBOMB (LIL ARNIE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# SIZZLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_octobomb_acid_sizzle,,,wpn\grenade\octobomb\acid_sizzle\acid_sizzle_00.wav,,,UIN_MOD,,,,,BUS_FX,,,,,,70,70,50,800,800,,,,,3,oldest,,,1,1,,,,,,3d,wpn_all,,NONLOOPING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_octobomb_acid_sizzle,,,wpn\grenade\octobomb\acid_sizzle\acid_sizzle_01.wav,,,UIN_MOD,,,,,BUS_FX,,,,,,70,70,50,800,800,,,,,3,oldest,,,1,1,,,,,,3d,wpn_all,,NONLOOPING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_octobomb_acid_sizzle,,,wpn\grenade\octobomb\acid_sizzle\acid_sizzle_02.wav,,,UIN_MOD,,,,,BUS_FX,,,,,,70,70,50,800,800,,,,,3,oldest,,,1,1,,,,,,3d,wpn_all,,NONLOOPING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_octobomb_acid_sizzle,,,wpn\grenade\octobomb\acid_sizzle\acid_sizzle_03.wav,,,UIN_MOD,,,,,BUS_FX,,,,,,70,70,50,800,800,,,,,3,oldest,,,1,1,,,,,,3d,wpn_all,,NONLOOPING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_octobomb_acid_sizzle,,,wpn\grenade\octobomb\acid_sizzle\acid_sizzle_04.wav,,,UIN_MOD,,,,,BUS_FX,,,,,,70,70,50,800,800,,,,,3,oldest,,,1,1,,,,,,3d,wpn_all,,NONLOOPING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# ATTACK VOX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_octobomb_attack_vox,,,wpn\grenade\octobomb\attack_vox\attack_vox_00.wav,,,UIN_MOD,,,,,BUS_FX,,,,,,70,70,50,800,800,,,,,3,oldest,,,1,1,,,,,,3d,wpn_all,,NONLOOPING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_octobomb_attack_vox,,,wpn\grenade\octobomb\attack_vox\attack_vox_01.wav,,,UIN_MOD,,,,,BUS_FX,,,,,,70,70,50,800,800,,,,,3,oldest,,,1,1,,,,,,3d,wpn_all,,NONLOOPING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_octobomb_attack_vox,,,wpn\grenade\octobomb\attack_vox\attack_vox_02.wav,,,UIN_MOD,,,,,BUS_FX,,,,,,70,70,50,800,800,,,,,3,oldest,,,1,1,,,,,,3d,wpn_all,,NONLOOPING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_octobomb_attack_vox,,,wpn\grenade\octobomb\attack_vox\attack_vox_03.wav,,,UIN_MOD,,,,,BUS_FX,,,,,,70,70,50,800,800,,,,,3,oldest,,,1,1,,,,,,3d,wpn_all,,NONLOOPING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_octobomb_attack_vox,,,wpn\grenade\octobomb\attack_vox\attack_vox_04.wav,,,UIN_MOD,,,,,BUS_FX,,,,,,70,70,50,800,800,,,,,3,oldest,,,1,1,,,,,,3d,wpn_all,,NONLOOPING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_octobomb_attack_vox,,,wpn\grenade\octobomb\attack_vox\attack_vox_05.wav,,,UIN_MOD,,,,,BUS_FX,,,,,,60,70,50,800,800,,,,,3,oldest,,,1,1,,,,,,3d,wpn_all,,NONLOOPING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_octobomb_attack_vox,,,wpn\grenade\octobomb\attack_vox\attack_vox_06.wav,,,UIN_MOD,,,,,BUS_FX,,,,,,70,70,50,800,800,,,,,3,oldest,,,1,1,,,,,,3d,wpn_all,,NONLOOPING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_octobomb_attack_vox,,,wpn\grenade\octobomb\attack_vox\attack_vox_07.wav,,,UIN_MOD,,,,,BUS_FX,,,,,,70,70,50,800,800,,,,,3,oldest,,,1,1,,,,,,3d,wpn_all,,NONLOOPING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# BOUNCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_octobomb_bounce,,,wpn\grenade\octobomb\bounce\octo_bounce_00.wav,,,UIN_MOD,,,,,BUS_FX,,,,,,70,70,50,800,800,,,,,3,oldest,,,1,1,,,,,,3d,wpn_all,,NONLOOPING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_octobomb_bounce,,,wpn\grenade\octobomb\bounce\octo_bounce_01.wav,,,UIN_MOD,,,,,BUS_FX,,,,,,70,70,50,800,800,,,,,3,oldest,,,1,1,,,,,,3d,wpn_all,,NONLOOPING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_octobomb_bounce,,,wpn\grenade\octobomb\bounce\octo_bounce_02.wav,,,UIN_MOD,,,,,BUS_FX,,,,,,70,70,50,800,800,,,,,3,oldest,,,1,1,,,,,,3d,wpn_all,,NONLOOPING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_octobomb_bounce,,,wpn\grenade\octobomb\bounce\octo_bounce_03.wav,,,UIN_MOD,,,,,BUS_FX,,,,,,70,70,50,800,800,,,,,3,oldest,,,1,1,,,,,,3d,wpn_all,,NONLOOPING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_octobomb_bounce,,,wpn\grenade\octobomb\bounce\octo_bounce_04.wav,,,UIN_MOD,,,,,BUS_FX,,,,,,70,70,50,800,800,,,,,3,oldest,,,1,1,,,,,,3d,wpn_all,,NONLOOPING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_octobomb_bounce,,,wpn\grenade\octobomb\bounce\octo_bounce_05.wav,,,UIN_MOD,,,,,BUS_FX,,,,,,70,70,50,800,800,,,,,3,oldest,,,1,1,,,,,,3d,wpn_all,,NONLOOPING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_octobomb_bounce,,,wpn\grenade\octobomb\bounce\octo_bounce_06.wav,,,UIN_MOD,,,,,BUS_FX,,,,,,70,70,50,800,800,,,,,3,oldest,,,1,1,,,,,,3d,wpn_all,,NONLOOPING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# DEATH TRHOES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_octobomb_death_throes,,,wpn\grenade\octobomb\death_throes\arnie_death_throes.wav,,,UIN_MOD,,,,,BUS_FX,,,,,,70,70,50,800,800,,,,,3,oldest,,,1,1,,,,,,3d,wpn_all,,NONLOOPING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# DEATH VOX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_octobomb_death_vox,,,wpn\grenade\octobomb\death\death_vox_00.wav,,,UIN_MOD,,,,,BUS_FX,,,,,,70,70,50,800,800,,,,,3,oldest,,,1,1,,,,,,3d,wpn_all,,NONLOOPING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#pn_octobomb_death_vox,,,wpn\grenade\octobomb\death\death_vox_01.wav,,,UIN_MOD,,,,,BUS_FX,,,,,,70,70,50,800,800,,,,,3,oldest,,,1,1,,,,,,3d,wpn_all,,NONLOOPING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_octobomb_end,,,wpn\grenade\octobomb\end\octobomb_end.wav,,,UIN_MOD,,,,,BUS_FX,,,,,,70,70,50,800,800,,,,,3,oldest,,,1,1,,,,,,3d,wpn_all,,NONLOOPING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# EXPLODE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_octobomb_explode,,,wpn\grenade\octobomb\explode\octobomb_explode.wav,,,UIN_MOD,,,,,BUS_FX,,,,,,80,80,50,800,800,,,,,3,oldest,,,1,1,,,,,,3d,wpn_all,,NONLOOPING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_octobomb_explode_lfe,,,wpn\grenade\octobomb\explode\octobomb_explode.wav,,,UIN_MOD,,,,,BUS_FX,,,,,,80,80,50,800,800,,,,,3,oldest,,,1,1,,,,,,3d,wpn_all,,NONLOOPING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_octobomb_explode_swt,,,wpn\grenade\octobomb\explode\octobomb_explode.wav,,,UIN_MOD,,,,,BUS_FX,,,,,,80,80,50,800,800,,,,,3,oldest,,,1,1,,,,,,3d,wpn_all,,NONLOOPING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# FLAIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_octobomb_flail_loop,,,wpn\grenade\octobomb\flail\octobomb_flail.wav,,,UIN_MOD,,,,,BUS_FX,,,,,,70,70,50,800,800,,,,,3,oldest,,,1,1,,,,,,3d,wpn_all,,LOOPING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# RAISE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_octobomb_raise_arnie,,,wpn\grenade\octobomb\viewarm\viewarm_bottle_raise.wav,,,UIN_MOD,,,,,BUS_FX,grp_weapon,,,,,75,75,,,,,,,,3,oldest,,,1,1,,,,,,2d,wpn_all,,NONLOOPING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_octobomb_raise_shake,,,wpn\grenade\octobomb\viewarm\viewarm_bottle_shake.wav,,,UIN_MOD,,,,,BUS_FX,grp_weapon,,,,,75,75,,,,,,,,3,oldest,,,1,1,,,,,,2d,wpn_all,,NONLOOPING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_octobomb_raise_up,,,wpn\grenade\octobomb\viewarm\arnie\viewarm_arnie_00.wav,,,UIN_MOD,,,,,BUS_FX,grp_weapon,,,,,75,75,,,,,,,,3,oldest,,,1,1,,,,,,2d,wpn_all,,NONLOOPING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_octobomb_raise_up,,,wpn\grenade\octobomb\viewarm\arnie\viewarm_arnie_01.wav,,,UIN_MOD,,,,,BUS_FX,grp_weapon,,,,,75,75,,,,,,,,3,oldest,,,1,1,,,,,,2d,wpn_all,,NONLOOPING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_octobomb_raise_up,,,wpn\grenade\octobomb\viewarm\arnie\viewarm_arnie_02.wav,,,UIN_MOD,,,,,BUS_FX,grp_weapon,,,,,75,75,,,,,,,,3,oldest,,,1,1,,,,,,2d,wpn_all,,NONLOOPING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_octobomb_raise_up,,,wpn\grenade\octobomb\viewarm\arnie\viewarm_arnie_03.wav,,,UIN_MOD,,,,,BUS_FX,grp_weapon,,,,,75,75,,,,,,,,3,oldest,,,1,1,,,,,,2d,wpn_all,,NONLOOPING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# THROW (3RD),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_octobomb_throw_npc,,,wpn\grenade\octobomb\viewarm\cloth\fly_cloth_shrt_00.wav,,,UIN_MOD,,,,,BUS_FX,,,,,,60,60,50,550,550,,,,,3,oldest,,,1,1,,,,,,3d,wpn_all,,NONLOOPING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_octobomb_throw_npc,,,wpn\grenade\octobomb\viewarm\cloth\fly_cloth_shrt_01.wav,,,UIN_MOD,,,,,BUS_FX,,,,,,60,60,50,550,550,,,,,3,oldest,,,1,1,,,,,,3d,wpn_all,,NONLOOPING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_octobomb_throw_npc,,,wpn\grenade\octobomb\viewarm\cloth\fly_cloth_shrt_02.wav,,,UIN_MOD,,,,,BUS_FX,,,,,,60,60,50,550,550,,,,,3,oldest,,,1,1,,,,,,3d,wpn_all,,NONLOOPING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_octobomb_throw_npc,,,wpn\grenade\octobomb\viewarm\cloth\fly_cloth_shrt_03.wav,,,UIN_MOD,,,,,BUS_FX,,,,,,60,60,50,550,550,,,,,3,oldest,,,1,1,,,,,,3d,wpn_all,,NONLOOPING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_octobomb_throw_npc,,,wpn\grenade\octobomb\viewarm\cloth\fly_cloth_shrt_04.wav,,,UIN_MOD,,,,,BUS_FX,,,,,,60,60,50,550,550,,,,,3,oldest,,,1,1,,,,,,3d,wpn_all,,NONLOOPING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_octobomb_throw_npc,,,wpn\grenade\octobomb\viewarm\cloth\fly_cloth_shrt_05.wav,,,UIN_MOD,,,,,BUS_FX,,,,,,60,60,50,550,550,,,,,3,oldest,,,1,1,,,,,,3d,wpn_all,,NONLOOPING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_octobomb_throw_npc,,,wpn\grenade\octobomb\viewarm\cloth\fly_cloth_shrt_06.wav,,,UIN_MOD,,,,,BUS_FX,,,,,,60,60,50,550,550,,,,,3,oldest,,,1,1,,,,,,3d,wpn_all,,NONLOOPING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# THROW (1ST),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_octobomb_throw_plr,,,wpn\grenade\octobomb\viewarm\cloth\fly_cloth_shrt_00.wav,,,UIN_MOD,,,,,BUS_FX,grp_weapon,,,,,87,87,,,,,,,,3,oldest,,,1,1,,,,,,2d,wpn_all,,NONLOOPING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_octobomb_throw_plr,,,wpn\grenade\octobomb\viewarm\cloth\fly_cloth_shrt_01.wav,,,UIN_MOD,,,,,BUS_FX,grp_weapon,,,,,87,87,,,,,,,,3,oldest,,,1,1,,,,,,2d,wpn_all,,NONLOOPING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_octobomb_throw_plr,,,wpn\grenade\octobomb\viewarm\cloth\fly_cloth_shrt_02.wav,,,UIN_MOD,,,,,BUS_FX,grp_weapon,,,,,87,87,,,,,,,,3,oldest,,,1,1,,,,,,2d,wpn_all,,NONLOOPING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_octobomb_throw_plr,,,wpn\grenade\octobomb\viewarm\cloth\fly_cloth_shrt_03.wav,,,UIN_MOD,,,,,BUS_FX,grp_weapon,,,,,87,87,,,,,,,,3,oldest,,,1,1,,,,,,2d,wpn_all,,NONLOOPING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_octobomb_throw_plr,,,wpn\grenade\octobomb\viewarm\cloth\fly_cloth_shrt_04.wav,,,UIN_MOD,,,,,BUS_FX,grp_weapon,,,,,87,87,,,,,,,,3,oldest,,,1,1,,,,,,2d,wpn_all,,NONLOOPING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
